350.000000,0.014534
352.848423,0.048516
354.984741,0.114432
357.358427,0.297032
359.020007,0.526305
360.681587,0.792835
361.631061,0.943091
363.292642,0.998362
364.123432,0.944319
365.785012,0.792835
367.327908,0.642170
368.752119,0.625793
370.057647,0.525486
370.413700,0.417810
371.600543,0.542682
371.837911,0.868168
372.668701,0.484954
374.805019,0.369908
377.653442,0.232753
382.875551,0.109110
386.910817,0.064893
391.183452,0.037462
398.304510,0.016581
414.445575,0.005118
441.980332,0.002252
