353.797898,0.002252
359.732113,0.017810
362.105799,0.049744
364.360800,0.183623
367.446592,0.519345
371.600543,0.299079
376.822652,0.144319
379.552391,0.104197
383.350288,0.089458
388.216345,0.103787
392.726348,0.154964
401.152933,0.321597
406.968464,0.524667
410.528993,0.654862
415.988471,0.817400
423.702950,0.937359
431.536114,0.977073
439.962699,0.945548
455.272974,0.684340
474.143778,0.511975
482.095626,0.483316
507.375381,0.240123
517.463547,0.161105
532.180400,0.093142
551.169888,0.047288
575.025432,0.020676
600.542557,0.009621
626.890471,0.005937
650.508647,0.003480
