200, 0.001
300, 0.40
350, 0.50
375, 0.57
400, 0.65
425, 0.70
450, 0.75
500, 0.80
525, 0.83
550, 0.85
600, 0.85
650, 0.86
700, 0.85
750, 0.85
800, 0.83
850, 0.77
900, 0.70
950, 0.50
1000, 0.2
