200, 0.0001
250, 0.001
300, 0.17
350, 0.25
375, 0.25
400, 0.24
425, 0.23
450, 0.21
475, 0.17
500, 0.16
525, 0.12
550, 0.07
600, 0.03
650, 0.01
700, 0.001
