200.0, .001
300.0, 0.01
350.0, 0.03
375.0, 0.1
400.0, 0.20
410.0, 0.60
420.0, 0.90
430.0, 0.99
450.0, 0.58
500.0, 0.08
550.0, 0.05
600.0, 0.01
650.0, 0.001
700.0, 0.0
